smiles,smilesid,docking_score
CCn1cc(Cl)c(CC(=O)Nc2nc3c(C)cc(Br)cc3[nH]2)n1,S251,-8.59845
CC(Oc1ccc(Cl)cc1CO)C(=O)NCC(O)COCc1ccccc1,S250,-8.90556
CC(C)(C)[C@H](NC(=O)c1n[nH]cc1F)C(=O)N1CCCC1,S252,-7.99358
CCc1nc(N)sc1C(=O)NCC1(O)CC2CC1C2,S255,-6.87122
CC(C)c1cnn(C)c1C(=O)NCCN(C)C(=O)C1(C)COC(C)(C)CO1,S254,-8.14549
CN(CCCC(F)(F)F)C(=O)C(NC(=O)OC(C)(C)C)C1CS(=O)(=O)C1,S259,-6.90298
NC(=O)C[C@@H]1CCN(c2ncc3c(n2)SCC(=O)N3)C[C@@H]1C1CC1,S258,-9.4291
CN(C)CC(=O)NCC1C2CCCC1N(C(=O)c1ccc(C(C)(C)C)s1)C2,S253,-9.08166
N#Cc1ccc(NC2CNCCC2C#N)cc1C(F)(F)F,S262,-8.53022
COC(=O)CC1CCC(NCc2ccc(SCCO)cc2)CC1,S263,-9.56708
O=C(NCC(F)CNC(=O)c1scnc1C(F)(F)F)c1[nH]ncc1Cl,S257,-9.12912
O=C(NCc1nnc2n1CCOC2)c1cccc(S(=O)(=O)NCC(F)(F)F)c1,S261,-7.05632
CC(O)CCNC(c1ccc(Cl)cc1)c1cccc(C(C)(C)O)c1,S265,-8.76394
Cc1ccnc(C(=O)NC[C@H]2C[C@@H]2CNC(=O)c2ccc(C)c3c2CCC3)n1,S260,-9.32961
CC(C)(C)OC(=O)NCCC(O)CN1CC(C2(O)CCC2)C12CCC2,S264,-7.40054
O=C(NCC(CC1CCCC1)C(=O)O)c1c(Br)cnn1C1CCC1,S267,-7.92828
CC1(C)CC(NC2CS(=O)(=O)C23CCCCC3)CN(C(=O)OC(C)(C)C)C1,S266,-5.71169
COC(=O)N(C)CCCC(=O)N1C[C@]2(F)CCC[C@]2(CO)C1,S276,-7.71503
CCC(O)(CN1C[C@H]2COC[C@H]21)C(F)(F)F,S274,-7.03969
CC1(C)CN(C(=O)C2CCn3ncnc3C2)CC(C)(C)C1NC(=O)c1cc[nH]n1,S272,-7.67004
CC(C(=O)O)n1cc(C2(F)CN(C(=O)CCc3ccc4cccnc4c3)C2)nn1,S269,-7.56259
O=C(Nc1ccc(C2(CO)CCCC2)cc1)C1NCCOC12CCC2,S275,-7.10777
Cc1ccc(C(=O)N[C@H]2C[C@](F)(CNC(=O)c3cccc4oc(=O)[nH]c34)C2)n1C,S268,-8.56079
COC[C@@H]1[C@H]2CCN(C(=O)CC(O)(c3c[nH]c4ccccc34)C(F)(F)F)C[C@H]21,S273,-9.04441
C[C@@H](NC(=O)Cn1cnnn1)C(=O)N1Cc2ccccc2C2(CCCCC2)C1,S271,-9.06641
CC(C)(C)OC(=O)NCC1(CC(=O)N2CC(CO)OCC23CC3)CCOCC1,S277,-6.56906
Cc1ncc2n1CC(C(=O)N(C)c1ccnn1C(C)C)CC2,S279,-7.70988
CCc1cnc(C(C)NC2CCCC(F)(F)C2)s1,S280,-7.48918
CCc1conc1C(=O)N1CC(NC(=O)c2cc(C)c3c(c2)CCCN3)CC1C,S278,-10.7936
CCn1ncnc1C(=O)Nc1ccc2nc(C(F)(F)F)[nH]c2c1,S282,-7.64517
COc1ccc(CC(=O)OC2CN3CCCC2C3)nc1,S290,-7.26668
N#Cc1cccc(OCC(=O)N[C@H]2[C@H]3CC[C@@H]2N(C(=O)[C@H](O)c2ccco2)C3)c1,S281,-9.00371
CCC1CN(C(=O)c2cn(C3CC3)nc2C)CCN1C(=O)C1COC(=O)N1C,S286,-8.46873
Cc1ncc(C(C(=O)N[C@H]2CC[C@H](C)N(C(=O)c3cc[nH]n3)C2)C(C)C)s1,S283,-5.37334
COC(=O)C1COC(C)(C)CN1C(=O)CCc1ccccc1OC(F)(F)F,S287,-6.89239
COC(=O)c1cc(CCNC(=O)C(C)(C)c2ccn(C)n2)on1,S291,-7.48506
COC(=O)C12CCCC1(C(=O)N[C@H]1C[C@H]3C[C@@H](N)[C@@H]1C3)C2,S289,-6.26016
CCCN1CC(C(=O)N2CC3CCC(CNC(=O)C4(F)CCC4)(C3)C2)CC1=O,S288,-9.27103
COC(=O)[C@H]1CCC[C@@H](C(=O)N2CC(c3c(C)cnn3C)C2)N1,S284,-6.77969
CN(CCC1CCN(C(=O)c2cn(C)nc2O)CC1)C(=O)C1(C)CCCOC1,S294,-9.99286
CN(C(=O)C1COCC1(C)C)C1CN(C(=O)Cc2ccccc2)CC1(C)C,S292,-8.66698
Cn1ccc2ccnc(C(=O)N3CCOCC3CCNC(=O)[C@H]3C[C@H](CF)C3)c21,S285,-8.84913
CC(C)Oc1n[nH]cc1C(=O)N1CCc2[nH]nc(-c3ccc(Cl)cc3)c2C1,S293,-9.38452
O=C(N[C@H]1CC[C@@H](C(F)(F)F)NC1=O)c1ccccc1S(=O)(=O)C(F)F,S295,-6.55007
CC1(C)OCCOC1CNc1[nH]ncc1C(=O)NC1CC1,S296,-5.37991
CC(C)C(C(=O)N(C)C(C1CC1)C(F)(F)F)n1nnc(-c2ccccc2)n1,S298,-7.78507
CCCS(=O)(=O)N1CCCC1C(=O)NC1CCc2c(C(=O)O)cc(F)cc21,S297,-8.46951
COC(=O)C(O)c1ccc(F)c(-c2cccc(Cn3cccn3)c2)c1,S299,-9.68101
CN1C(=O)CCCC1C(=O)OCC(=O)OC1CCOC1,S303,-7.40903
CCC1CCCCN1CCNC(=O)Cc1c(Cl)cc(O)cc1Cl,S302,-8.34219
COC(=O)CCc1ccccc1CNC(=O)NC(C)Cc1ccoc1,S307,-8.4579
CCC(C(=O)NCC1(N)CCC(F)(F)CC1)N1CCN(C(C)C)CC1,S306,-7.29638
COC(=O)C12CCN(C(=O)C(F)(F)c3cncs3)CC1C2(F)F,S304,-7.92333
CSc1ccc(C(C)N[C@H]2CC[C@@H](C(F)(F)F)NC2=O)c(Cl)c1,S300,-7.855
CC1(C)CC(NC(=O)c2cc3occc3[nH]2)CN1C(=O)COCc1cccnc1,S301,-9.01398
CC1c2nncn2CCN1C(=O)NC1(C(F)(F)F)CCOC1,S308,-7.26697
O=C(NC1COC2(CCN(C(=O)CC3COCCO3)CC2)C1)C1=CCCS1,S309,-8.68279
COC(=O)c1cc(S(=O)(=O)NC2c3ccccc3CC2(C)C)n(C)c1,S310,-7.46648
CSc1nc2ncnc(N3CC4CC(=O)CC(C4)C3)c2s1,S313,-8.77093
CCC(C(=O)NC1CN(C(=O)c2cc3c(n2C)CCOC3)C1)c1c(C)noc1C,S311,-8.53354
Cc1cc(C(=O)NC2C(C)CN(C(=O)CSCc3ccncc3)CC2C)co1,S312,-7.97211
COc1cccc(F)c1-c1ccc(OC(F)(F)CN)cc1,S318,-8.25804
O=C(Nc1nccc(Br)c1O)C1(F)CS(=O)(=O)CC12CCC2,S314,-7.15896
Cc1nc(CCNC(=O)c2cccc3c2SCCC3)c(C)o1,S316,-8.49775
CS(C)(=O)=NC(=O)COC(=O)CCc1cccc2c1OCCO2,S315,-7.04994
Cc1nc(C(C)(C)NC(=O)Nc2ncccc2C(F)C(F)(F)F)no1,S320,-7.72175
CC(CC(=O)OC(C)Cc1cn(-c2ccccc2)nn1)NC(=O)C1CCCC1,S317,-9.18912
CC1c2ccccc2NC(=O)CN1C(=O)Cc1ccccc1NS(C)(=O)=O,S319,-9.34229
C[C@]1(O)C[C@H]2C[C@@H]1C[C@H]2NS(=O)(=O)c1c[nH]c(C(F)(F)F)c1,S323,-7.31219
CC(O)(CNC(=O)c1ccc(=O)[nH]c1)CNC(=O)c1scc2c1CCCC2,S322,-8.30111
CCN(Cc1ccc(OC)cc1OC)S(=O)(=O)Cc1ncoc1C,S325,-6.78966
CON1CC(C(=O)N2CCC[C@H](N(C)C(=O)C3(CN(C)C)CC3)C2)CC1=O,S324,-8.86523
Cc1ccc2cc(C(=O)NC3CCSC34CN(C(=O)C(C)O)C4)c(C)nc2c1,S327,-5.35144
CC(C)(C)OC(=O)NCCC(F)C(=O)NC(c1nccs1)C(F)(F)F,S328,-7.22649
O=C(NCC1c2ccsc2CCN1C(=O)CCF)c1cn2ccnc2cn1,S330,-8.06369
C=Cc1cnn(C)c1CNC(=O)c1cnc2c(c1)c(C)nn2CCO,S332,-8.82385
CC1(CCNC(=O)C(F)C2CCC2)CCN(C(=O)c2cc(Cl)ccc2F)C1,S331,-9.62628
Cc1c(C(=O)N2CCC[C@@H]2C(C)NC(=O)C(C)O)oc2c1ccc1ccccc12,S329,-10.2478
COc1nc(C)cc(C)c1CNC(=O)C1CC(n2cc(CC(C)(C)C)nn2)C1,S334,-8.45169
CCC[C@@H](C(=O)N[C@H]1CCN(C(=O)c2nn(C)c3ccccc23)[C@@H]1C)N(C)C,S321,-8.45404
CCOC(=O)[C@@H]1[C@@H]2CO[C@H](C(=O)NC(CO)c3sccc3C)C[C@@H]21,S338,-7.69664
CSC1=C(C(=O)NC2(c3ccn[nH]3)CC2)CCCC1,S340,-7.85785
Cc1nc2cccc(C(=O)Nc3cccc(NC(=O)[C@@H](C)OC(C)(C)C)c3)n2n1,S335,-7.67511
Cc1nscc1CC(=O)N1CCCC(O)(CNC(=O)C(C)c2ccn[nH]2)C1,S341,-10.003
Cc1ccc(C)n1CCC(=O)N1[C@@H]2CC[C@H]1C[C@H](NC(=O)C(F)C(C)(C)O)C2,S337,-7.77946
Cc1csc(=O)n1CC(=O)NC1(CNC(=O)c2cc3n(c2)CCC3)CCC1,S339,-8.60502
CCN(C(=O)c1cccc(C2(OC)COC2)c1)C1CCCC1(C)C,S342,-7.77327
CCN(C(=O)Cc1cn[nH]c1)C1CCCN(C(=O)[C@]23COC[C@H]2C3(F)F)CC1,S344,-9.46391
CC(F)CC(=O)N[C@]12CC[C@H](C[C@@H]1NC(=O)[C@H]1C[C@@H](N3CCN(C)CC3)C1)C2,S336,-6.39924
CN(C)CCC1(O)CCN(CC2(F)COCCOC2)CC1,S345,-5.93226
Cc1cc(C(=O)NCC(=O)NC[C@H]2C[C@@H]3CC[C@H]2N3C(=O)c2ccon2)c(C)o1,S343,-8.01072
Cc1ccc(C2CCN(C(=O)Cc3csc(C(=O)O)c3)CC2)cn1,S347,-9.30204
N#Cc1ccc(C(=O)N[C@H]2CC[C@H]2NC(=O)c2cnn3c2OCC(F)C3)cc1,S346,-8.40991
Cc1ccc(Br)cc1C1(NCc2cc(C(F)F)n[nH]2)CC1,S353,-8.53794
O=C(C[C@H](O)CC1CC1)N1CC(O)(c2cnn[nH]2)C1,S349,-6.13144
CO[C@@H]1CCCCC[C@H]1NS(=O)(=O)c1ccccc1NC(=O)C(F)(F)F,S348,-5.76351
CN(Cc1cccc2nsnc12)Cc1cncn1C1CC1,S350,-7.26074
Cc1c(Br)cccc1C1(C(=O)OCC(C)C#N)CC1,S357,-7.81097
Cc1[nH]ccc1C(=O)N1CC(CO)(NC(=O)C2CCCCCS2(=O)=O)C1,S351,-6.04103
CCC[C@H]1C[C@@H]1C(=O)CN1CC(OC)CC12CCC2,S355,-6.88254
Cc1cccc(Cn2[nH]ccc2=NC(=O)COC(=O)C2(CF)CC3(CCC3)C2)c1,S354,-7.65313
CC(=O)N1CCOCC1C(=O)N[C@H]1CN(C(=O)c2ccc(=O)[nH]c2)C[C@@H]1C1CC1,S352,-9.67862
CC(NS(=O)(=O)c1ccc2ccccc2c1)C(=O)N1CCNCC1CF,S358,-8.12145
CC(C)N(CC(=O)O)CC(O)C1CCOC1,S360,-6.17775
Cc1cc(C(=O)NC2(CNC(=O)C3COCCC3C)CC2)cc2c1CCC2,S356,-9.57031
Cc1cc(COC(=O)c2ccc3c(c2)C(=O)CCS3)nc(CC2CC2)n1,S359,-8.5524
O=C(Nc1cnc2cc(Br)ccn12)c1cnc2n1CCOC2,S363,-8.46916
O=C(N[C@@H]1CCCN(C(=O)c2c(F)cncc2Cl)C1)c1cc2n(c1)CCC2,S362,-9.45366
CC1(C)OC(=O)N[C@H]1C(=O)N1CCCN(C(=O)c2ncn3c2CCCC3)CC1,S361,-10.9841
CCn1nnnc1NC(CC)(CC)c1ccc(C(F)(F)F)cc1,S365,-7.55916
Cc1occc1CC(=O)N1CCC(N(C)C(=O)c2cc(C)n(CCO)n2)CC1,S367,-8.65056
NC(=O)CN(CC(=O)O)C(=O)N1CCC2(CCCC2)CC1,S372,-7.05198
CC[C@H](O)[C@@H](C)C(=O)N1CCCC(NC(=O)C23CCC(C(F)F)(CC2)C3)CC1,S366,-9.34131
CC(C)c1cc(C(=O)NC2CN(S(=O)(=O)N3CCOCC3)C2)cc(O)n1,S368,-7.6288
COCC(=O)N1CCc2cc(NC(=O)c3nc(C4CC4)ncc3Cl)ccc21,S369,-9.72464
CNc1ncc(C(=O)NC2C(C)CN(C(=O)C3(N(C)C)CC3)CC2C)o1,S370,-6.7136
Cc1cc(S(=O)(=O)NCc2ccc3c(c2)CCCO3)on1,S376,-7.27048
COc1cccc(CC(NS(=O)(=O)Cc2cccc(C(F)(F)F)c2)C2CC2)c1,S371,-9.35251
Oc1ccc(CN2CCC(c3nc4cc(F)ccc4s3)CC2)nn1,S374,-8.39722
COC1(C(F)(F)C(=O)N[C@@H]2CN(C(=O)c3ccoc3C(C)C)C[C@@H]2F)CCC1,S373,-9.08814
COC12CCCC(NCCn3cc(C(N)=O)nn3)(CC1)C2,S375,-7.91661
O=C(c1cc(C2CC2)ccn1)N1CCc2cncc(Br)c21,S377,-8.07656
CS(C)(=O)=Nc1nc(C(=O)NCC23CCCNC2CCC3)cs1,S364,-7.0721
O=C1C2CN(C(=O)[C@@H]3C[C@H]4C[C@H](O)[C@H](O)[C@H](C4)C3)CC1CC(F)(F)C2,S380,-6.11759
C[C@H]1C[C@H](c2noc(-c3cn(C)nc3Br)n2)CCS1(=O)=O,S379,-6.76212
COC(=O)[C@@H]1CCC[C@H](C)N1C(=O)C(CCNC(=O)OC(C)(C)C)C(C)C,S381,-5.83817
COC1(C(=O)N2CC(C3(NC(=O)[C@H]4NC(=O)O[C@@H]4C)CC3)C2)CC(C(F)F)C1,S378,-6.74827
CCn1ccc(CN2C(=O)CCN(C[C@H]3C[C@H]3CF)C2=O)n1,S382,-8.5121
CC(C)(C#N)c1ccccc1COC(=O)CN1C=CS(=O)(=O)C=C1,S383,-8.24278
Cc1nc(C2CCCO2)sc1C(=O)NCCc1nccc(=O)[nH]1,S386,-8.8758
CCOC1CC(S(=O)(=O)NC2CCC(=O)NC2)C1,S388,-6.28748
CC(O)C(NC(=O)C1CC1)C(=O)NCC12CC(CCO1)C2,S387,-5.06097
COc1cccc(-c2c[nH]cc2C(=O)NCc2c(S(C)(=O)=O)cnn2C)c1,S384,-8.18727
CSCC1CCC(N[C@H]2COC3(CCC3)[C@@H]2O)CC1,S390,-7.36742
N#CCC(=O)N1CCC2(CCC(NC(=O)c3cn(C4CCOC4)cn3)CC2)CC1,S389,-9.70589
CCOc1cc(C(=O)N2CC(N(C)C(=O)C3CCC4C3C4(F)F)C2)ccn1,S391,-9.22087
Cc1cnc(C2(NC(C)C(=O)NC3CCC(C)CC3)CC2)o1,S395,-6.66377
Cc1cc(N(C(C)CO)C2CC2)c2cccc(OC(F)(F)F)c2n1,S398,-5.02694
CSCC(=O)N1CCN(CC2CCC23CN(C(=O)OC(C)(C)C)C3)CC1,S333,-9.00097
CC(=O)N(C)C(C)C(=O)NC1(c2ncccn2)CCOC1,S394,-6.6875
C[C@H](F)CC(=O)NC1(CNC(=O)c2sc(Cl)c(Cl)c2N)CCCC1,S393,-8.04087
CNS(=O)(=O)c1ccc2c(c1)N(C(=O)c1csc(-c3cn[nH]c3)n1)CC2,S392,-8.59695
CN(C(=O)CCOC1CCC1)C1CN(C(=O)c2cccc(=O)o2)CC12CC2,S385,-9.09822
FC(F)Oc1ncc(-c2cnc(-c3ncco3)nc2)cc1C(F)(F)F,S397,-8.08311
CCS(=O)(=O)N1CC(C(=O)N2CCN(C(=O)[C@]3(F)C[C@H]3C)C[C@H]2C)C1,S396,-7.96806
CC1(C)CCC(C(=O)N[C@H]2C[C@H]3CO[C@@H]2C3)OC1,S401,-5.35936
CCC1(NC(=O)[C@H]2CC[C@@H]2C(F)(F)F)CC(C)(C)C1,S402,-7.30707
CN(C(=O)c1cnc2c(c1)CCCN2)c1ccc2[nH]cnc2c1,S400,-9.80481
COC(=O)[C@H]1[C@H]2C[C@H](CN(CCc3cccnn3)C2)[C@H]1NC(=O)OC(C)(C)C,S399,-7.34196
CCCCC(=O)c1ccc(NC(=O)N(C)CCNC(C)=O)cc1Cl,S403,-7.40057
CCC(C)Oc1ccc(C(=O)N(C)[C@@H]2C[C@H]3C[C@@H]2N(C(=O)c2cocn2)C3)cc1,S404,-9.82584
Cc1csc2c(Cl)nc(NC(=O)c3cc(Br)no3)nc12,S408,-7.26319
CC(C)[C@H]1[C@H](NC(=O)c2sccc2Cl)CCN1C(=O)[C@@H]1C[C@@H](C)CCO1,S405,-7.73202
CN(Cc1ccccc1)C(=O)N1CC2(CCCNC2=O)C1,S410,-9.57836
Cc1cc(Cl)cc(CNS(=O)(=O)c2nnc(C)[nH]2)c1,S409,-5.75835
CC1CN(C(C)C(=O)N[C@@H]2CC[C@H]2NC(=O)c2ncoc2-c2ccco2)C1,S406,-7.53202
C=C(Cl)CCC(=O)N1CCOC2(CCCN(C(=O)C[C@@H]3CCC[C@H]3O)C2)C1,S407,-10.356
C[C@H]1CN(C(=O)c2ccc(Br)o2)C[C@H]1NC(=O)c1nocc1Cl,S411,-8.15013
CN1CCN(C(=O)C2CC(C3CN(C(=O)OC(C)(C)C)C3)=NO2)C(C)(C)C1=O,S415,-8.79983
Cc1cc(C(=O)N2C[C@H]3C[C@H](C)N(C(=O)CCc4cncs4)[C@H]3C2)c(C)cn1,S412,-9.269
Cc1noc([C@@H]2CC[C@H](CNC(=O)Nc3cc4c(cc3C)OCC4)O2)n1,S414,-8.90147
Cn1nc(-c2cc(F)cc(F)c2)cc1NC(=O)[C@H]1NC[C@H]2CC[C@@H]1C2,S416,-8.26648
CC1=C(C(=O)N2CC(F)(F)C[C@H]2CNC(=O)C(O)C(F)F)C(C)(C)CCC1,S413,-8.45011
CC(C)N1C(=O)COCC1C(=O)N(Cc1ccc2c(c1)OCO2)CC1CC1,S417,-6.75574
O=c1c2c(cnn1Cc1ccc3c(n1)OCCO3)CCCC2,S420,-9.22881
CCC(C)(CNC(=O)c1cnn(-c2cccc(F)c2)c1C(F)(F)F)C(N)=O,S421,-9.44621
CNC(=O)N[C@@H](C)C(=O)NC1CC2(C1)CN(C(=O)c1cc(C3(C)CC3)on1)C2,S418,-8.05403
CC(C)[C@H]1[C@H](NC(=O)CN2CCCC2=O)CCN1C(=O)[C@@H]1CC(=O)N[C@H](C)C1,S422,-6.05594
CN(CC1CCCN(C(=O)CCc2ccccn2)C1)C(=O)[C@@H]1CCC[C@H](C#N)C1,S424,-8.70409
COc1cccc2c1OCC(NC(=O)CC(O)(c1ncco1)C(F)(F)F)C2,S423,-8.90118
CCC(NCc1ccc(C(F)(F)F)cc1Br)c1nnc[nH]1,S419,-7.92685
CCOC(=O)N1CCC(S(=O)(=O)N2CC3CC2c2ccccc23)CC1,S425,-8.46766
FCC1(F)CCN(CC2(C(F)F)COC2)CC1,S434,-6.75921
Cc1cccc(CCOC(=O)C2(F)CC3(CCC3)C2)n1,S428,-7.19315
Cc1cc(F)cnc1C(=O)N1CCN(C(=O)c2cnn(C)c2C)CC(C)(F)C1,S426,-7.86168
c1ccc([C@H]2C[C@@H]2c2csc(Cn3ccnn3)n2)cc1,S430,-8.85696
CC(=O)NC(CSC(C)(C)C)C(=O)N[C@H]1[C@H](c2ccccc2)C1(C)C,S427,-8.55453
CC(N[C@H]1CC[C@@H](C(N)=O)C1)C1CCC2(CC1)CC2,S437,-8.68127
CC(C)(CNC(=O)c1cc2n(n1)CCCC2=O)c1cncc(F)c1,S432,-9.76054
COC(=O)c1cc(C(=O)N2CCCC(c3cnco3)C2)ccc1Br,S431,-9.18849
O=C1CC(CC(=O)N2CCN(C(=O)C3(c4cc[nH]n4)CCC3)CC2CO)CN1,S435,-8.5577
COC(=O)c1cc(C(=O)N(C)CC2OCCc3sccc32)n2c1COCC2,S429,-9.46371
Cc1cnn(C)c1CC(=O)NC(C)(C(=O)O)c1cc(Br)ccc1F,S436,-7.42826
Cc1ccc(C(C)C)cc1C(=O)N1CCC(N(C)C(=O)[C@@H]2[C@H](C#N)C2(C)C)CC1,S433,-8.22875
Oc1ncc(-c2cnc3c(cnn3Cc3cccnc3)c2)cc1C(F)(F)F,S438,-11.1012
CCCCC(=O)NC1CCC2CCN(C(=O)C(F)(F)c3ncccn3)C1C2,S440,-8.15705
Cc1cc(C(=O)N2CCSCC(F)(F)C2)c(C)n1C(C)C,S442,-8.00227
Nc1cnc(C(=O)N2CC[C@@H]3CC[C@H](O)[C@@H]32)c(Cl)c1,S441,-7.68879
CCOC(=O)CCC(C)CCN1C[C@@H](O)C[C@H](OC)C1,S445,-5.50937
CC(C)(C)c1nc(C(=O)N2C[C@H]3C[C@@H](NC(=O)C4(O)CCC4)C[C@@H]2C3)cs1,S439,-4.76923
CC(CCOC(=O)C1(S(C)(=O)=O)CCOCC1)C(F)F,S447,-7.04583
CC(C)(CF)c1ncc(C(=O)N[C@H]2C(=O)O[C@H]3CCC[C@H]32)o1,S444,-6.97389
COC(C)(C)c1nc(C)c(C(=O)OCCN2CC(C(C)C)C2)s1,S446,-7.68904
O=C(NCC1CNCC2(CCC2)O1)C(F)(F)c1csc(C(F)(F)F)n1,S450,-7.42497
CN1CCCC1(C)C(=O)NC1CCC2(CC1)CN(C(=O)CCc1cn[nH]c1)C2,S443,-8.73128
CCNC(=O)C(C)SCc1cccc(CN(C)C)c1,S452,-6.49273
Cc1ccc(C(=O)CN2C[C@@H]3C[C@H]2CN3C2CC2)o1,S448,-6.40416
CN(C(=O)NCC(c1ccccc1F)N1CCOCC1)C1CCC(=O)NC1,S449,-8.66771
COC(C)(C)CC(OC(=O)c1cccc2cc[nH]c12)C(F)(F)F,S455,-7.22507
C[C@]1(NCC(=O)N(C2CCCC2)C2CCS(=O)(=O)C2)C[C@@H]1c1ccccc1,S454,-7.5515
CCn1cccc1C(=O)N1CCC(CO)(NC(=O)c2cc(C(F)F)cs2)C1,S453,-8.09338
Cc1conc1C(=O)N1C[C@@H](F)C[C@H](NC(=O)Cc2ccncc2Cl)C1,S456,-7.88648
CC(C)[C@@H](NC(N)=O)C(=O)NC1CN(C(=O)[C@H](C)C(C)(C)C)CC2(CC2)C1,S458,-8.82319
O=C(NC1CCn2nccc2C1)c1cccc(C2(O)COC2)c1,S451,-9.98122
Cc1cccc(C2(O)CN(S(=O)(=O)c3ccc4c(c3)C(=O)CCO4)C2)c1,S460,-6.66098
O=C(CC1(C(F)(F)F)SCCS1)Nc1ccc(-c2c[nH]c(=O)[nH]2)cc1,S457,-9.62301
COC(=O)C1(c2ccccc2NC(=O)NC(C)Cn2ncc3ccccc32)CC1,S459,-9.59416
CC1(C)CC(=O)c2cccc(NC(=O)NC3(C)COc4ccccc43)c2O1,S463,-8.60836
COC(CNC1CCS(=O)(=O)C2(CC(CO)C2)C1)CC(C)C,S465,-7.24085
CCn1cnnc1CNC(C(=O)OC)(C1CC1)C1CC1,S469,-3.67592
CC(C(=O)NCCC1(O)CCN(C(=O)c2cc(=O)n(C)cn2)CC1)C(F)F,S464,-7.8269
COC(=O)[C@H]1C[C@]12C[C@@H](NC(=O)c1coc3cc(F)ccc13)C2,S462,-9.11242
O=C(N(C1CC1)C1Cc2ccccc2C1)C(F)(F)CN1CCCC1,S466,-7.58662
CCN1CC(S(=O)(=O)N2C[C@H](C)C[C@@H](O)C2)CC1=O,S471,-8.17328
Cn1cccc1-c1cc(C(=O)N2C[C@@H](F)C[C@H]2CNC(=O)C2(C)CC2(C)C)[nH]n1,S461,-9.11332
Cc1ncc(Cl)cc1C(=O)NC(CNC(=O)[C@H]1C[C@H]2C[C@@H]1CO2)C1CC1,S468,-9.18456
CC(F)(F)c1ccc(C(=O)NCCC2(N)CCC2)cn1,S472,-7.8554
COC(=O)c1ccc(CCNC(=O)c2noc3c2COCC3)s1,S474,-8.19001
CCC(F)(F)CC(=O)NC1CCC(C)(NC(=O)c2ncc(C#N)cc2C)CC1,S470,-7.29729
COc1c(NC(=O)c2cncc(C(C)(C)C)c2)cccc1C(=O)O,S467,-9.68642
O=C(c1cc(Br)co1)N1Cc2cnn(-c3ncccn3)c2C1,S475,-9.05042
CO[C@@H]1CN(C(=O)C23CC(CC(F)F)(C2)C3)C[C@H]1NC(=O)C(C)(C)O,S479,-6.95468
OC[C@]12CCC[C@H]1N(Cc1ccc3c(c1Br)OCO3)CCC2,S477,-8.34557
CC(=O)N1CCC2C(C1)NC(=O)N2C1CCN(C(=O)Cc2cnnn2C)CC1,S473,-10.4304
C[C@H](N)Cn1cc(CNC(=O)CCCc2csc3ccccc23)nn1,S478,-9.8864
CC(C/C=C/c1ccccc1)C(=O)Nc1ncc(C2(O)CCC2)s1,S486,-9.30586
CN(C(=O)c1nn(C)cc1N)C1CCN(c2ccc(Br)cc2)CC1,S480,-8.1793
CC(C)(F)CCC(=O)NC1(C)CCCN(C(=O)c2ccc3cc[nH]c3n2)C1,S483,-8.98851
N#CC(C(=O)NC1CCc2nnc(-c3ccccc3F)n2C1)C1CCNCC1,S476,-9.59703
CS(=O)(=O)CC1CC(NC(C2CCC(F)(F)CC2)C(F)(F)F)C1,S485,-8.1017
COc1cc2nc(N3C4CCC3(C(C)O)CC4)sc2cc1OC,S482,-8.41395
COCC1(NC(=O)CCCC(N)C(C)(C)C)COc2ccccc2C1,S487,-7.317
N#Cc1cc(C(=O)N2C[C@@H]3C[C@@H](C[C@H](NC(=O)c4cnc[nH]4)C3)C2)c(F)cc1F,S484,-4.93561
CO[C@]12CCCC[C@@]1(OC)CN(S(=O)(=O)c1c(C)nn3cccnc13)CC2,S481,-5.28696
CC1=NOC(C(=O)NC(C)C(C)(C)NC(=O)c2ccn(CC(F)(F)F)n2)C1,S489,-8.30217
Cc1cc(Br)c2cc(C(=O)N3CC4(CC(C(C)(C)O)C4)C3)[nH]c2c1,S488,-7.80715
COCCC(C)(C)C(=O)N1CCC2(CCN(C(=O)CC3(C)CCCO3)CC2)C1,S491,-8.97503
c1cc(CN2CCC(CC3CCOC3)C2)ncc1-c1nn[nH]n1,S492,-7.78296
CCC(O)C(C)(C)C(=O)NC[C@]1(C)CN(C(=O)c2ccc(Cl)s2)C[C@H]1C,S490,-8.21893
COCC(CCN1CCCC12CCC(O)CC2)COC,S501,-7.04145
O=C(O)CCc1cc(-c2ccc3cn[nH]c(=O)c3c2)ccc1O,S495,-10.5542
COCC1CCOCCN1Cc1nc(N)c2c(C)c(C)sc2n1,S497,-7.72683
Cn1cnnc1C(CO)NC(=O)c1cccc2occ(Br)c12,S493,-7.19045
CC(C)=C(F)CN(C)Cc1noc(C2CC2)n1,S500,-6.04853
CC(C)Nc1ncncc1NC(=O)CC1COC2(CCC2)CO1,S494,-7.60301
CC1(C)CN(S(=O)(=O)Cc2noc3c2CCCCC3)C1C1CC1,S502,-7.24865
CC(=O)Nc1cc(F)ccc1C(=O)NC(C)c1nc(C(C)(C)C)cs1,S496,-8.51581
Cc1cc(COC(=O)C2COc3ccc(Cl)cc3O2)nn1C(C)C,S499,-8.08999
CN1CCCCC12CCN(S(=O)(=O)c1ccc3nc(Cl)sc3c1)CC2,S498,-8.47897
COc1ccc2nccc(C(=O)Nc3cnc(C(F)(F)F)s3)c2c1,S504,-9.34378
